Date,City,State,Place,Corps,Class,Score,Year
08/09,Alton,IL,4,Freelancers,World Class,78.35,1976
08/09,Butler,PA,4,Buckeye State Caballaros,World Class,55.15,1976
08/10,Butler,PA,4,Bluecoats,World Class,62.05,1976
08/10,Louisville,KY,4,Royal Crusaders,World Class,76.8,1976
08/09,Alton,IL,5,Royal Crusaders,World Class,75.8,1976
08/09,Butler,PA,5,Bluecoats,World Class,53.35,1976
08/10,Butler,PA,5,Cardinals,World Class,61.7,1976
08/10,Louisville,KY,5,Argonne Rebels,World Class,74.6,1976
08/09,Alton,IL,6,Saints,World Class,71.55,1976
08/09,Butler,PA,6,Emerald Knights,World Class,52.5,1976
08/10,Butler,PA,6,Emerald Knights,World Class,57.7,1976
08/10,Louisville,KY,6,Saints,World Class,73.45,1976
08/09,Alton,IL,7,Kilties,World Class,64.85,1976
08/09,Butler,PA,7,Dutch Boy Cadets,World Class,51.8,1976
08/10,Butler,PA,7,Fox Valley Raiders,World Class,56.95,1976
08/10,Louisville,KY,7,Kilties,World Class,70.6,1976
08/09,Alton,IL,8,Black Knights,World Class,54.2,1976
08/09,Butler,PA,8,Fox Valley Raiders,World Class,50.95,1976
08/10,Butler,PA,8,Flying Dutchmen,World Class,55.6,1976
08/10,Louisville,KY,8,CapitolAires,World Class,62.3,1976
08/09,Butler,PA,9,Flying Dutchmen,World Class,49.9,1976
08/10,Butler,PA,9,Dutch Boy Cadets,World Class,50.8,1976
08/09,Butler,PA,10,Canadian Royalaires,World Class,49.3,1976
08/09,Butler,PA,11,Imperial Regiment,World Class,47.6,1976
08/10,Butler,PA,1,Fire-ettes,World Class,66.6,1976
08/09,Butler,PA,12,Saginaires,World Class,45.5,1976
08/10,Butler,PA,2,Ventures,World Class,53.4,1976
08/09,Butler,PA,13,Kingsmen-MA,World Class,45.4,1976
08/10,Butler,PA,3,Jeanettes,World Class,52.6,1976
08/09,Butler,PA,14,Floridians,World Class,45.1,1976
08/09,Butler,PA,15,Royal Knights,World Class,44.05,1976
08/09,Butler,PA,16,Krescendos,World Class,43.25,1976
08/09,Butler,PA,17,76er's,World Class,42.45,1976
08/09,Butler,PA,18,Mighty Liberators,World Class,42.3,1976
08/09,Butler,PA,19,Patriots-PA,World Class,40.3,1976
08/09,Butler,PA,20,Black Watch,World Class,40.1,1976
08/09,Butler,PA,21,Imperial Guardsmen,World Class,38.75,1976
08/09,Butler,PA,22,Silver Sabers,World Class,37.05,1976
08/09,Butler,PA,23,Monarchs,World Class,32.35,1976
08/09,Butler,PA,24,84th Bucktail Regiment,World Class,31.45,1976
08/09,Butler,PA,25,Windjammers,World Class,31.05,1976
08/09,Butler,PA,26,Mavericks,World Class,26.8,1976
08/09,Butler,PA,1,Fire-ettes,World Class,62.05,1976
08/09,Butler,PA,2,Jeanettes,World Class,56.35,1976
08/09,Butler,PA,3,Ventures,World Class,55.0,1976
08/09,Butler,PA,4,Chatalaines,World Class,47.25,1976
08/09,Butler,PA,5,Cath. Daughters of Am.,World Class,42.15,1976
08/09,Butler,PA,6,Mello Dears,World Class,41.05,1976
08/09,Butler,PA,7,Belles of Saint Mary's,World Class,40.05,1976
08/09,Butler,PA,8,Bandettes,World Class,28.5,1976
08/09,Butler,PA,9,New Day,World Class,24.05,1976
08/09,Butler,PA,10,Nee Hi's,World Class,22.9,1976
08/09,Butler,PA,11,Royaleer Mounties,World Class,15.5,1976
08/10,Pontiac,MI,1,Blue Devils,World Class,88.4,1976
08/10,Pontiac,MI,1,Blue Devils,World Class,89.95,1976
08/10,Butler,PA,1,Freelancers,World Class,76.0,1976
08/11,Butler,PA,1,Freelancers,World Class,82.15,1976
08/10,Pontiac,MI,2,Vanguard,World Class,84.5,1976
08/10,Pontiac,MI,2,Vanguard,World Class,84.8,1976
08/10,Butler,PA,2,Argonne Rebels,World Class,73.0,1976
08/11,Butler,PA,2,Anaheim Kingsmen,World Class,77.3,1976
08/10,Pontiac,MI,3,Madison Scouts,World Class,84.2,1976
08/10,Pontiac,MI,3,Madison Scouts,World Class,84.7,1976
08/10,Butler,PA,3,Anaheim Kingsmen,World Class,72.7,1976
08/11,Butler,PA,3,Argonne Rebels,World Class,77.0,1976
08/10,Pontiac,MI,4,27th Lancers,World Class,81.25,1976
08/10,Pontiac,MI,4,Cavaliers,World Class,82.5,1976
08/10,Butler,PA,4,Kilties,World Class,71.4,1976
08/11,Butler,PA,4,Kilties,World Class,74.95,1976
08/10,Pontiac,MI,5,Cavaliers,World Class,81.1,1976
08/10,Pontiac,MI,5,Seneca Optimists,World Class,80.05,1976
08/10,Butler,PA,5,North Star,World Class,70.3,1976
08/11,Butler,PA,5,North Star,World Class,71.7,1976
08/10,Pontiac,MI,6,Seneca Optimists,World Class,80.0,1976
08/10,Pontiac,MI,6,27th Lancers,World Class,79.8,1976
08/10,Butler,PA,6,"General Butler
  Vagabonds",World Class,70.2,1976
08/11,Butler,PA,6,"General Butler
  Vagabonds",World Class,70.5,1976
08/10,Pontiac,MI,7,Marquis,World Class,75.9,1976
08/10,Pontiac,MI,7,Marquis,World Class,74.55,1976
08/10,Butler,PA,7,St. Francis Sancians,World Class,68.0,1976
08/11,Butler,PA,7,Black Watch Highland,World Class,70.25,1976
08/10,Pontiac,MI,8,Squires,World Class,74.65,1976
08/10,Pontiac,MI,8,Squires,World Class,72.9,1976
08/10,Butler,PA,8,Pioneer,World Class,67.3,1976
08/11,Butler,PA,8,Pioneer,World Class,68.15,1976
08/10,Pontiac,MI,8,Anaheim Kingsmen,World Class,74.65,1976
08/10,Pontiac,MI,9,Anaheim Kingsmen,World Class,70.9,1976
08/10,Butler,PA,9,Black Watch Highland,World Class,66.9,1976
08/11,Butler,PA,9,Des Plaines Vanguard,World Class,66.7,1976
08/10,Butler,PA,10,Des Plaines Vanguard,World Class,66.5,1976
08/11,Butler,PA,10,Grenadiers,World Class,65.45,1976
08/10,Butler,PA,11,Belvederes,World Class,66.15,1976
08/11,Butler,PA,11,"St. Francis Xavier
  Sancians",World Class,65.2,1976
08/10,Butler,PA,12,Grenadiers,World Class,65.8,1976
08/11,Butler,PA,12,Belvederes,World Class,63.7,1976
08/10,Butler,PA,13,Argonauts,World Class,65.4,1976
08/10,Butler,PA,14,Knight Raiders,World Class,62.9,1976
08/10,Butler,PA,15,Knights,World Class,62.75,1976
08/10,Butler,PA,16,Precisionnaires,World Class,62.05,1976
08/10,Butler,PA,17,Emerald Buccaneers,World Class,60.55,1976
08/10,Butler,PA,18,Kingston Indians,World Class,59.75,1976
08/10,Butler,PA,19,Charioteers,World Class,59.2,1976
08/10,Butler,PA,20,Bleu Raiders,World Class,54.5,1976
08/10,Butler,PA,21,Cadets of Greece,World Class,51.95,1976
08/10,Butler,PA,22,OLPH Ridgemen,World Class,51.7,1976
08/10,Butler,PA,23,New York Lancers,World Class,50.1,1976
08/10,Butler,PA,24,Polish Falcon Cadets,World Class,32.8,1976
08/11,Toledo,OH,1,Phantom Regiment,World Class,84.9,1976
08/12,Toledo,OH,1,Phantom Regiment,World Class,86.85,1976
08/12,West Cheater,PA,1,Blue Devils,World Class,87.3,1976
08/13,Lynn,MA,1,Blue Devils,World Class,89.1,1976
08/11,Toledo,OH,2,Oakland Crusaders,World Class,80.4,1976
