Date,Year,Month,Day,Month_Name,Season,City,State,Event_Name,Corps_Count
1989-07-29,1989,07,29,July,Summer,Cumberland,MD,"Cumberland, MD",7
1989-07-29,1989,07,29,July,Summer,Hamilton,Ontario,"Hamilton, Ontario",30
1989-07-29,1989,07,29,July,Summer,Hicksville,NY,"Hicksville, NY",4
1989-07-30,1989,07,30,July,Summer,Bronx,NY,"Bronx, NY",4
1989-07-30,1989,07,30,July,Summer,Gardner,MA,"Gardner, MA",11
1989-07-30,1989,07,30,July,Summer,Horicon,WI,"Horicon, WI",7
1989-07-30,1989,07,30,July,Summer,Sparta,MI,"Sparta, MI",9
1989-07-30,1989,07,30,July,Summer,Verona,NY,"Verona, NY",10
1989-07-31,1989,07,31,July,Summer,Bellevue,OH,"Bellevue, OH",7
1989-07-31,1989,07,31,July,Summer,Evansville,IN,"Evansville, IN",6
1989-07-31,1989,07,31,July,Summer,Montreal,Quebec,"Montreal, Quebec",6
1989-08-01,1989,08,01,August,Summer,Canton,OH,"Canton, OH",7
1989-08-01,1989,08,01,August,Summer,Cincinnati,OH,"Cincinnati, OH",6
1989-08-01,1989,08,01,August,Summer,Rome,NY,"Rome, NY",8
1989-08-02,1989,08,02,August,Summer,Greenville,MI,"Greenville, MI",10
1989-08-02,1989,08,02,August,Summer,Lynn,MA,"Lynn, MA",8
1989-08-02,1989,08,02,August,Summer,Winston-Salem,NC,"Winston-Salem, NC",5
1989-08-03,1989,08,03,August,Summer,Jonesboro,AR,"Jonesboro, AR",5
1989-08-03,1989,08,03,August,Summer,Pittsfield,MA,"Pittsfield, MA",8
1989-08-03,1989,08,03,August,Summer,Sevierville,TN,"Sevierville, TN",7
1989-08-04,1989,08,04,August,Summer,Endicott,NY,"Endicott, NY",5
1989-08-04,1989,08,04,August,Summer,Grand Haven,MI,"Grand Haven, MI",27
1989-08-05,1989,08,05,August,Summer,Allentown,PA,"Allentown, PA",32
1989-08-05,1989,08,05,August,Summer,Birmingham,AL,"Birmingham, AL",23
1989-08-05,1989,08,05,August,Summer,Crystal Falls,MI,"Crystal Falls, MI",7
1989-08-05,1989,08,05,August,Summer,Pittsburgh,PA,"Pittsburgh, PA",5
1989-08-06,1989,08,06,August,Summer,Biloxi,MS,"Biloxi, MS",6
1989-08-06,1989,08,06,August,Summer,East Rutherford,NJ,"East Rutherford, NJ",7
1989-08-06,1989,08,06,August,Summer,Grand Rapids,MI,"Grand Rapids, MI",11
1989-08-06,1989,08,06,August,Summer,Meadowlands,NJ,"Meadowlands, NJ",4
1989-08-06,1989,08,06,August,Summer,Medford,NY,"Medford, NY",5
1989-08-06,1989,08,06,August,Summer,Ottawa,WI,"Ottawa, WI",6
1989-08-07,1989,08,07,August,Summer,Charlotte,NC,"Charlotte, NC",6
1989-08-07,1989,08,07,August,Summer,West Chester,PA,"West Chester, PA",8
1989-08-08,1989,08,08,August,Summer,Cleveland,OH,"Cleveland, OH",7
1989-08-08,1989,08,08,August,Summer,Houston,TX,"Houston, TX",7
1989-08-08,1989,08,08,August,Summer,Huntington,WV,"Huntington, WV",6
1989-08-09,1989,08,09,August,Summer,Fort Wayne,IN,"Fort Wayne, IN",6
1989-08-09,1989,08,09,August,Summer,North Muskegon,MI,"North Muskegon, MI",15
1989-08-09,1989,08,09,August,Summer,Vincent,OH,"Vincent, OH",7
1989-08-10,1989,08,10,August,Summer,Dallas,TX,"Dallas, TX",7
1989-08-10,1989,08,10,August,Summer,Dayton,OH,"Dayton, OH",8
1989-08-10,1989,08,10,August,Summer,Port Huron,MI,"Port Huron, MI",8
1989-08-11,1989,08,11,August,Summer,Des Plaines,IL,"Des Plaines, IL",8
1989-08-11,1989,08,11,August,Summer,Marion,OH,"Marion, OH",34
1989-08-11,1989,08,11,August,Summer,Wichita Falls,TX,"Wichita Falls, TX",7
1989-08-12,1989,08,12,August,Summer,Marion,OH,"Marion, OH",10
1989-08-12,1989,08,12,August,Summer,Momence,IL,"Momence, IL",6
1989-08-12,1989,08,12,August,Summer,Saint John's,MI,"Saint John's, MI",6
1989-08-12,1989,08,12,August,Summer,Scranton,PA,"Scranton, PA",10
1989-08-12,1989,08,12,August,Summer,Tulsa,OK,"Tulsa, OK",7
1989-08-12,1989,08,12,August,Summer,Whitewater,WI,"Whitewater, WI",31
1989-08-13,1989,08,13,August,Summer,Normal,IL,"Normal, IL",6
1989-08-13,1989,08,13,August,Summer,Sioux City,IA,"Sioux City, IA",5
1989-08-13,1989,08,13,August,Summer,Sparta,IL,"Sparta, IL",8
1989-08-14,1989,08,14,August,Summer,Kansas City,MO,"DCI A-60 Class World Championship Prelims",23
1989-08-14,1989,08,14,August,Summer,Wichita,KS,"Wichita, KS",6
1989-08-15,1989,08,15,August,Summer,Kansas City,MO,"DCI A Class World Championship Prelims",12
1989-08-15,1989,08,15,August,Summer,Kansas City,MO,"DCI A/A-60 Class World Championship Finals",12
1989-08-16,1989,08,16,August,Summer,Kansas City,MO,"DCI Open Class World Championship Prelims",19
1989-08-17,1989,08,17,August,Summer,Kansas City,MO,"DCI Open Class World Championship Quarterfinals",25
1989-08-18,1989,08,18,August,Summer,Kansas City,MO,"DCI Open Class World Championship Semifinals",17
1989-08-19,1989,08,19,August,Summer,Kansas City,MO,"DCI Open Class World Championship Finals",12
1989-08-26,1989,08,26,August,Summer,Carlisle,PA,"Carlisle, PA",5
1989-08-26,1989,08,26,August,Summer,Derby,CT,"Derby, CT",7
1989-08-26,1989,08,26,August,Summer,Leominster,MA,"Leominster, MA",11
1989-08-26,1989,08,26,August,Summer,Montreal,Quebec,"Montreal, Quebec",21
1989-08-26,1989,08,26,August,Summer,Scarborough,Ontario,"Scarborough, Ontario",13
1989-08-27,1989,08,27,August,Summer,Medford,NY,"Medford, NY",6
1989-09-02,1989,09,02,September,Fall,Allentown,PA,"DCA Open Class World Championship Prelims",18
1989-09-03,1989,09,03,September,Fall,Allentown,PA,"DCA Open Class World Championship Finals",10
1990-06-02,1990,06,02,June,Summer,Fairlawn,NJ,"Fairlawn, NJ",4
1990-06-09,1990,06,09,June,Summer,Appleton,WI,"Appleton, WI",5
1990-06-09,1990,06,09,June,Summer,Colonie,NY,"Colonie, NY",6
1990-06-10,1990,06,10,June,Summer,West Bend,WI,"West Bend, WI",4
1990-06-15,1990,06,15,June,Summer,Indianapolis,IN,"Indianapolis, IN",7
1990-06-16,1990,06,16,June,Summer,Canton,OH,"Canton, OH",6
1990-06-16,1990,06,16,June,Summer,Concord,CA,"Concord, CA",5
1990-06-16,1990,06,16,June,Summer,Platteville,WI,"Platteville, WI",7
1990-06-16,1990,06,16,June,Summer,Reading,PA,"Reading, PA",6
1990-06-17,1990,06,17,June,Summer,Oswego,IL,"Oswego, IL",6
1990-06-17,1990,06,17,June,Summer,Rock Island,IL,"Rock Island, IL",6
1990-06-17,1990,06,17,June,Summer,Wadsworth,OH,"Wadsworth, OH",6
1990-06-18,1990,06,18,June,Summer,Columbus,OH,"Columbus, OH",8
1990-06-18,1990,06,18,June,Summer,Springfield,MO,"Springfield, MO",7
1990-06-19,1990,06,19,June,Summer,Oklahoma City,OK,"Oklahoma City, OK",8
1990-06-19,1990,06,19,June,Summer,Port Clinton,OH,"Port Clinton, OH",7
1990-06-20,1990,06,20,June,Summer,Wyandotte,MI,"Wyandotte, MI",6
1990-06-21,1990,06,21,June,Summer,Lincoln,NE,"Lincoln, NE",6
1990-06-21,1990,06,21,June,Summer,Muncie,IN,"Muncie, IN",6
1990-06-22,1990,06,22,June,Summer,Milwaukee,WI,"Milwaukee, WI",8
1990-06-22,1990,06,22,June,Summer,Wyandotte,MI,"Wyandotte, MI",7
1990-06-23,1990,06,23,June,Summer,Cedar Rapids,IA,"Cedar Rapids, IA",7
1990-06-23,1990,06,23,June,Summer,Lynn,MA,"Lynn, MA",5
1990-06-23,1990,06,23,June,Summer,Riverside,CA,"Riverside, CA",8
1990-06-23,1990,06,23,June,Summer,Rosemont,IL,"Rosemont, IL",16
1990-06-23,1990,06,23,June,Summer,Waterbury,CT,"Waterbury, CT",14
1990-06-23,1990,06,23,June,Summer,Waterloo,Ontario,"Waterloo, Ontario",18
1990-06-23,1990,06,23,June,Summer,Whitewater,WI,"Whitewater, WI",5
1990-06-24,1990,06,24,June,Summer,Burlington,MA,"Burlington, MA",6
1990-06-24,1990,06,24,June,Summer,Burlington,Ontario,"Burlington, Ontario",4
1990-06-24,1990,06,24,June,Summer,Charleston,IL,"Charleston, IL",8
1990-06-24,1990,06,24,June,Summer,Clifton,NJ,"Clifton, NJ",4
1990-06-24,1990,06,24,June,Summer,Fresno,CA,"Fresno, CA",5
1990-06-24,1990,06,24,June,Summer,Green Bay,WI,"Green Bay, WI",5
1990-06-24,1990,06,24,June,Summer,Phoenix,AZ,"Phoenix, AZ",6
1990-06-25,1990,06,25,June,Summer,Tucson,AZ,"Tucson, AZ",4
1990-06-26,1990,06,26,June,Summer,Daytona,FL,"Daytona, FL",4
1990-06-26,1990,06,26,June,Summer,Saginaw,MI,"Saginaw, MI",6
1990-06-27,1990,06,27,June,Summer,Orlando,FL,"Orlando, FL",4
1990-06-27,1990,06,27,June,Summer,Otsego,MI,"Otsego, MI",7
1990-06-27,1990,06,27,June,Summer,Waterloo,Ontario,"Waterloo, Ontario",6
1990-06-28,1990,06,28,June,Summer,Miami,FL,"Miami, FL",4
1990-06-28,1990,06,28,June,Summer,Olean,NY,"Olean, NY",5
1990-06-28,1990,06,28,June,Summer,Streator,IL,"Streator, IL",7
1990-06-29,1990,06,29,June,Summer,Emmaus,PA,"Emmaus, PA",4
1990-06-29,1990,06,29,June,Summer,LaCrosse,WI,"LaCrosse, WI",7
1990-06-29,1990,06,29,June,Summer,Mishawaka,IN,"Mishawaka, IN",5
1990-06-29,1990,06,29,June,Summer,San Jose,CA,"San Jose, CA",10
1990-06-30,1990,06,30,June,Summer,Brantford,Ontario,"Brantford, Ontario",6
1990-06-30,1990,06,30,June,Summer,Bridgeport,CT,"Bridgeport, CT",6
1990-06-30,1990,06,30,June,Summer,Cottage Grove,MN,"Cottage Grove, MN",6
1990-06-30,1990,06,30,June,Summer,Easton,PA,"Easton, PA",4
1990-06-30,1990,06,30,June,Summer,Rolling Meadows,IL,"Rolling Meadows, IL",7
1990-06-30,1990,06,30,June,Summer,Victor,NY,"Victor, NY",6
1990-06-30,1990,06,30,June,Summer,Wausau,WI,"Wausau, WI",5
1990-06-30,1990,06,30,June,Summer,Wayne,NJ,"Wayne, NJ",5
1990-07-01,1990,07,01,July,Summer,Canastota,NY,"Canastota, NY",7
1990-07-01,1990,07,01,July,Summer,Franklin Park,IL,"Franklin Park, IL",7
1990-07-01,1990,07,01,July,Summer,Philadelphia,PA,"Philadelphia, PA",7
1990-07-01,1990,07,01,July,Summer,Rochester,MN,"Rochester, MN",8
1990-07-01,1990,07,01,July,Summer,Saint Jean,Quebec,"Saint Jean, Quebec",4
1990-07-02,1990,07,02,July,Summer,Byron,IL,"Byron, IL",6
1990-07-02,1990,07,02,July,Summer,Fairmont,MN,"Fairmont, MN",7
1990-07-02,1990,07,02,July,Summer,Hubbard,OR,"Hubbard, OR",6
1990-07-03,1990,07,03,July,Summer,Austin,MN,"Austin, MN",7
1990-07-03,1990,07,03,July,Summer,Bristol,RI,"Bristol, RI",4
1990-07-03,1990,07,03,July,Summer,Highland Park,IL,"Highland Park, IL",10
1990-07-03,1990,07,03,July,Summer,Montgomery,AL,"Montgomery, AL",4
1990-07-03,1990,07,03,July,Summer,Racine,WI,"Racine, WI",8
1990-07-04,1990,07,04,July,Summer,Chelmsford,MA,"Chelmsford, MA",9
1990-07-04,1990,07,04,July,Summer,New Berlin,WI,"New Berlin, WI",9
1990-07-04,1990,07,04,July,Summer,Pittsfield,MA,"Pittsfield, MA",6
1990-07-04,1990,07,04,July,Summer,Saint Peter,MN,"Saint Peter, MN",18
1990-07-04,1990,07,04,July,Summer,Vancouver,British Columbia,"Vancouver, British Columbia",6
1990-07-05,1990,07,05,July,Summer,Marlborough,MA,"Marlborough, MA",12
1990-07-05,1990,07,05,July,Summer,Oshkosh,WI,"Oshkosh, WI",10
1990-07-06,1990,07,06,July,Summer,Anaheim,CA,"Anaheim, CA",5
1990-07-06,1990,07,06,July,Summer,Edmonds,WA,"Edmonds, WA",5
1990-07-06,1990,07,06,July,Summer,Nashua,NH,"Nashua, NH",7
1990-07-06,1990,07,06,July,Summer,Wilmington,DE,"Wilmington, DE",5
1990-07-07,1990,07,07,July,Summer,Chicago,IL,"Chicago, IL",9
1990-07-07,1990,07,07,July,Summer,Hershey,PA,"Hershey, PA",10
1990-07-07,1990,07,07,July,Summer,Michigan City,IN,"Michigan City, IN",6
1990-07-07,1990,07,07,July,Summer,Mission Viejo,CA,"Mission Viejo, CA",5
1990-07-07,1990,07,07,July,Summer,Randolph,MA,"Randolph, MA",7
1990-07-07,1990,07,07,July,Summer,Rochester,NY,"Rochester, NY",5
1990-07-07,1990,07,07,July,Summer,Sherbrooke,Quebec,"Sherbrooke, Quebec",24
1990-07-07,1990,07,07,July,Summer,Vancouver,WA,"Vancouver, WA",7
1990-07-08,1990,07,08,July,Summer,Goshen,IN,"Goshen, IN",6
1990-07-08,1990,07,08,July,Summer,Red Lion,PA,"Red Lion, PA",6
1990-07-08,1990,07,08,July,Summer,Saint Jerome,Quebec,"Saint Jerome, Quebec",10
1990-07-08,1990,07,08,July,Summer,Wauconda,IL,"Wauconda, IL",7
1990-07-10,1990,07,10,July,Summer,Blacksburg,VA,"Blacksburg, VA",6
1990-07-11,1990,07,11,July,Summer,Cary,NC,"Cary, NC",5
1990-07-12,1990,07,12,July,Summer,Charlotte,NC,"Charlotte, NC",5
1990-07-13,1990,07,13,July,Summer,Charleston,SC,"Charleston, SC",5
1990-07-13,1990,07,13,July,Summer,Dubuque,IA,"Dubuque, IA",7
1990-07-13,1990,07,13,July,Summer,Smith Falls,Ontario,"Smith Falls, Ontario",6
1990-07-13,1990,07,13,July,Summer,Stockton,CA,"Stockton, CA",9
1990-07-13,1990,07,13,July,Summer,Waterloo,Ontario,"Waterloo, Ontario",5
1990-07-14,1990,07,14,July,Summer,Augusta,GA,"Augusta, GA",6
1990-07-14,1990,07,14,July,Summer,Belleville,Ontario,"Belleville, Ontario",8
1990-07-14,1990,07,14,July,Summer,Concord,CA,"Concord, CA",9
1990-07-14,1990,07,14,July,Summer,Erie,PA,"Erie, PA",6
1990-07-14,1990,07,14,July,Summer,Gananoque,Ontario,"Gananoque, Ontario",6
1990-07-14,1990,07,14,July,Summer,Hasbrouck Heights,NJ,"Hasbrouck Heights, NJ",7
1990-07-14,1990,07,14,July,Summer,Leominster,MA,"Leominster, MA",8
1990-07-14,1990,07,14,July,Summer,Madison,WI,"Madison, WI",8
1990-07-14,1990,07,14,July,Summer,Plymouth,WI,"Plymouth, WI",6
1990-07-14,1990,07,14,July,Summer,Riverdale,GA,"Riverdale, GA",7
1990-07-15,1990,07,15,July,Summer,Chelmsford,MA,"Chelmsford, MA",9
1990-07-15,1990,07,15,July,Summer,Kingston,Ontario,"Kingston, Ontario",15
1990-07-15,1990,07,15,July,Summer,LaBaie,Quebec,"LaBaie, Quebec",6
1990-07-15,1990,07,15,July,Summer,Rockford,IL,"Rockford, IL",10
1990-07-16,1990,07,16,July,Summer,Columbia,SC,"Columbia, SC",6
1990-07-16,1990,07,16,July,Summer,Ogden,UT,"Ogden, UT",6
1990-07-18,1990,07,18,July,Summer,Carbondale,IL,"Carbondale, IL",6
1990-07-18,1990,07,18,July,Summer,Salem,VA,"Salem, VA",6
1990-07-19,1990,07,19,July,Summer,Cheyenne,WY,"Cheyenne, WY",8
1990-07-19,1990,07,19,July,Summer,College Park,MD,"College Park, MD",6
1990-07-20,1990,07,20,July,Summer,DeKalb,IL,"DeKalb, IL",7
1990-07-20,1990,07,20,July,Summer,Long Island,NY,"Long Island, NY",9
1990-07-21,1990,07,21,July,Summer,Bronx,NY,"Bronx, NY",6
1990-07-21,1990,07,21,July,Summer,DeKalb,IL,"DeKalb, IL",49
1990-07-21,1990,07,21,July,Summer,Denver,CO,"Denver, CO",9
1990-07-21,1990,07,21,July,Summer,Lynn,MA,"Lynn, MA",13
1990-07-21,1990,07,21,July,Summer,Peterborough,Ontario,"Peterborough, Ontario",7
1990-07-21,1990,07,21,July,Summer,Pittsburgh,PA,"Pittsburgh, PA",5
1990-07-21,1990,07,21,July,Summer,Saint Eustache,Quebec,"Saint Eustache, Quebec",7
1990-07-21,1990,07,21,July,Summer,Saint John's,NY,"Saint John's, NY",6
1990-07-22,1990,07,22,July,Summer,Beverly,MA,"Beverly, MA",8
1990-07-22,1990,07,22,July,Summer,New Brunswick,NJ,"New Brunswick, NJ",12
1990-07-22,1990,07,22,July,Summer,Oshawa,Ontario,"Oshawa, Ontario",8
1990-07-23,1990,07,23,July,Summer,Lawrence,KS,"Lawrence, KS",6
1990-07-23,1990,07,23,July,Summer,Morgantown,WV,"Morgantown, WV",5
1990-07-23,1990,07,23,July,Summer,Omaha,NE,"Omaha, NE",7
1990-07-24,1990,07,24,July,Summer,Ankeny,IA,"Ankeny, IA",7
1990-07-24,1990,07,24,July,Summer,Sioux City,IA,"Sioux City, IA",6
1990-07-24,1990,07,24,July,Summer,Tulsa,OK,"Tulsa, OK",6
1990-07-24,1990,07,24,July,Summer,Vincent,OH,"Vincent, OH",5
1990-07-25,1990,07,25,July,Summer,Stillwater,MN,"Stillwater, MN",7
1990-07-26,1990,07,26,July,Summer,Wichita Falls,TX,"Wichita Falls, TX",7
1990-07-26,1990,07,26,July,Summer,Winchester,KY,"Winchester, KY",6
1990-07-27,1990,07,27,July,Summer,Appleton,WI,"Appleton, WI",10
1990-07-27,1990,07,27,July,Summer,Dallas,TX,"Dallas, TX",8
1990-07-27,1990,07,27,July,Summer,Des Plaines,IL,"Des Plaines, IL",8
1990-07-28,1990,07,28,July,Summer,Cumberland,MD,"Cumberland, MD",6
1990-07-28,1990,07,28,July,Summer,Houston,TX,"Houston, TX",7
1990-07-28,1990,07,28,July,Summer,Morrisville,NY,"Morrisville, NY",5
1990-07-28,1990,07,28,July,Summer,Nashua,NH,"Nashua, NH",8
1990-07-28,1990,07,28,July,Summer,Ogdensburg,NY,"Ogdensburg, NY",5
1990-07-28,1990,07,28,July,Summer,Whitewater,WI,"Whitewater, WI",36
1990-07-29,1990,07,29,July,Summer,Gardner,MA,"Gardner, MA",7
1990-07-29,1990,07,29,July,Summer,Horicon,WI,"Horicon, WI",7
1990-07-29,1990,07,29,July,Summer,Normal,IL,"Normal, IL",7
1990-07-29,1990,07,29,July,Summer,Parry Sound,Ontario,"Parry Sound, Ontario",6
1990-07-29,1990,07,29,July,Summer,Verona,NY,"Verona, NY",8
1990-07-30,1990,07,30,July,Summer,Bettendorf,IA,"Bettendorf, IA",7
1990-07-30,1990,07,30,July,Summer,Columbus,OH,"Columbus, OH",7
1990-07-31,1990,07,31,July,Summer,Canton,OH,"Canton, OH",10
1990-07-31,1990,07,31,July,Summer,Evansville,IN,"Evansville, IN",6
1990-07-31,1990,07,31,July,Summer,Fort Wayne,IN,"Fort Wayne, IN",7
1990-07-31,1990,07,31,July,Summer,Natchitoches,LA,"Natchitoches, LA",7
1990-08-01,1990,08,01,August,Summer,Cleveland,OH,"Cleveland, OH",8
1990-08-02,1990,08,02,August,Summer,Erie,PA,"Erie, PA",7
1990-08-02,1990,08,02,August,Summer,Little Rock,AR,"Little Rock, AR",7
1990-08-02,1990,08,02,August,Summer,Ypsilanti,MI,"Ypsilanti, MI",11
1990-08-03,1990,08,03,August,Summer,Grand Haven,MI,"Grand Haven, MI",21
1990-08-04,1990,08,04,August,Summer,Birmingham,AL,"Birmingham, AL",24
1990-08-04,1990,08,04,August,Summer,Hamilton,Ontario,"Hamilton, Ontario",34
1990-08-04,1990,08,04,August,Summer,Leominster,MA,"Leominster, MA",8
1990-08-04,1990,08,04,August,Summer,Scranton,PA,"Scranton, PA",10
1990-08-04,1990,08,04,August,Summer,Seymour,WI,"Seymour, WI",5
1990-08-04,1990,08,04,August,Summer,Sheffield,PA,"Sheffield, PA",4
1990-08-04,1990,08,04,August,Summer,Victoriaville,Quebec,"Victoriaville, Quebec",8
1990-08-05,1990,08,05,August,Summer,Atlanta,GA,"Atlanta, GA",5
1990-08-05,1990,08,05,August,Summer,Bronx,NY,"Bronx, NY",4
1990-08-05,1990,08,05,August,Summer,Drummondville,Quebec,"Drummondville, Quebec",8
1990-08-05,1990,08,05,August,Summer,Mississauga,Ontario,"Mississauga, Ontario",9
1990-08-05,1990,08,05,August,Summer,Ottawa,IL,"Ottawa, IL",8
1990-08-05,1990,08,05,August,Summer,Port Clinton,OH,"Port Clinton, OH",6
1990-08-05,1990,08,05,August,Summer,Rochester,NY,"Rochester, NY",9
1990-08-06,1990,08,06,August,Summer,Charlotte,NC,"Charlotte, NC",6
1990-08-06,1990,08,06,August,Summer,Greenville,MI,"Greenville, MI",11
1990-08-06,1990,08,06,August,Summer,Montreal,Quebec,"Montreal, Quebec",7
1990-08-06,1990,08,06,August,Summer,Sevierville,TN,"Sevierville, TN",7
1990-08-07,1990,08,07,August,Summer,Centerville,OH,"Centerville, OH",8
1990-08-07,1990,08,07,August,Summer,Rome,NY,"Rome, NY",8
1990-08-07,1990,08,07,August,Summer,Winston-Salem,NC,"Winston-Salem, NC",7
1990-08-08,1990,08,08,August,Summer,Cincinnati,OH,"Cincinnati, OH",8
1990-08-08,1990,08,08,August,Summer,Marion,OH,"Marion, OH",10
1990-08-08,1990,08,08,August,Summer,Pittsfield,MA,"Pittsfield, MA",7
1990-08-09,1990,08,09,August,Summer,Huntington,WV,"Huntington, WV",6
1990-08-09,1990,08,09,August,Summer,Lynn,MA,"Lynn, MA",7
1990-08-09,1990,08,09,August,Summer,Marion,OH,"Marion, OH",11
1990-08-11,1990,08,11,August,Summer,Allentown,PA,"Allentown, PA",25
1990-08-11,1990,08,11,August,Summer,Auburn,NY,"Auburn, NY",30
1990-08-11,1990,08,11,August,Summer,Bloomington,IN,"Bloomington, IN",11
1990-08-11,1990,08,11,August,Summer,Momence,IL,"Momence, IL",6
1990-08-11,1990,08,11,August,Summer,Quebec City,Quebec,"Quebec City, Quebec",6
1990-08-11,1990,08,11,August,Summer,Saint John's,MI,"Saint John's, MI",4
1990-08-11,1990,08,11,August,Summer,Syracuse,NY,"Syracuse, NY",6
1990-08-12,1990,08,12,August,Summer,Bellevue,OH,"Bellevue, OH",7
1990-08-12,1990,08,12,August,Summer,Endicott,NY,"Endicott, NY",7
1990-08-12,1990,08,12,August,Summer,Fort Edward,NY,"Fort Edward, NY",7
1990-08-12,1990,08,12,August,Summer,Hamilton,Ontario,"Hamilton, Ontario",9
1990-08-12,1990,08,12,August,Summer,Hornell,NY,"Hornell, NY",6
1990-08-12,1990,08,12,August,Summer,Levis,Quebec,"Levis, Quebec",7
1990-08-13,1990,08,13,August,Summer,Buffalo,NY,"DCI A-60 Class World Championship Prelims",23
1990-08-13,1990,08,13,August,Summer,Buffalo,NY,"DCI A Class World Championship Prelims",19
1990-08-14,1990,08,14,August,Summer,Buffalo,NY,"DCI A/A-60 Class World Championship Finals",12
1990-08-15,1990,08,15,August,Summer,Buffalo,NY,"DCI Open Class World Championship Prelims",22
1990-08-16,1990,08,16,August,Summer,Buffalo,NY,"DCI Open Class World Championship Quarterfinals",25
1990-08-17,1990,08,17,August,Summer,Buffalo,NY,"DCI Open Class World Championship Semifinals",17
1990-08-18,1990,08,18,August,Summer,Buffalo,NY,"DCI Open Class World Championship Finals",12
1990-08-25,1990,08,25,August,Summer,Clifton,NJ,"Clifton, NJ",9
1990-08-25,1990,08,25,August,Summer,Columbia,PA,"Columbia, PA",6
1990-08-25,1990,08,25,August,Summer,Montreal,Quebec,"Montreal, Quebec",16
1990-08-26,1990,08,26,August,Summer,Derby,CT,"Derby, CT",8
1990-08-26,1990,08,26,August,Summer,Medford,NY,"Medford, NY",4
1990-09-02,1990,09,02,September,Fall,Allentown,PA,"DCA Open Class World Championship Prelims",17
1990-09-02,1990,09,02,September,Fall,Allentown,PA,"DCA Open Class World Championship Finals",10
1991-06-08,1991,06,08,June,Summer,Albany,NY,"Albany, NY",5
1991-06-09,1991,06,09,June,Summer,West Bend,WI,"West Bend, WI",6
1991-06-14,1991,06,14,June,Summer,Indianapolis,IN,"Indianapolis, IN",6
1991-06-15,1991,06,15,June,Summer,Canton,OH,"Canton, OH",6
1991-06-15,1991,06,15,June,Summer,Concord,CA,"Concord, CA",5
1991-06-15,1991,06,15,June,Summer,Hasbrouck Heights,NJ,"Hasbrouck Heights, NJ",4
1991-06-15,1991,06,15,June,Summer,Menasha,WI,"Menasha, WI",5
1991-06-16,1991,06,16,June,Summer,Oswego,IL,"Oswego, IL",5
1991-06-17,1991,06,17,June,Summer,Columbus,OH,"Columbus, OH",8
1991-06-18,1991,06,18,June,Summer,Omaha,NE,"Omaha, NE",4
1991-06-18,1991,06,18,June,Summer,Port Clinton,OH,"Port Clinton, OH",9
1991-06-20,1991,06,20,June,Summer,Monmouth,IL,"Monmouth, IL",5
1991-06-20,1991,06,20,June,Summer,Wyandotte,MI,"Wyandotte, MI",7
1991-06-21,1991,06,21,June,Summer,Clovis,CA,"Clovis, CA",6
1991-06-21,1991,06,21,June,Summer,Comstock Park,MI,"Comstock Park, MI",6
1991-06-21,1991,06,21,June,Summer,Whitewater,WI,"Whitewater, WI",9
1991-06-22,1991,06,22,June,Summer,Bayonne,NJ,"Bayonne, NJ",7
1991-06-22,1991,06,22,June,Summer,Burlington,Ontario,"Burlington, Ontario",3
1991-06-22,1991,06,22,June,Summer,Riverside,CA,"Riverside, CA",8
1991-06-22,1991,06,22,June,Summer,Rosemont,IL,"Rosemont, IL",6
1991-06-22,1991,06,22,June,Summer,Waterbury,CT,"Waterbury, CT",6
1991-06-22,1991,06,22,June,Summer,Waterloo,Ontario,"Waterloo, Ontario",8
1991-06-22,1991,06,22,June,Summer,West Allis,WI,"West Allis, WI",9
1991-06-23,1991,06,23,June,Summer,Costa Mesa,CA,"Costa Mesa, CA",8
1991-06-23,1991,06,23,June,Summer,Malden,MA,"Malden, MA",16
1991-06-23,1991,06,23,June,Summer,Normal,IL,"Normal, IL",21
1991-06-25,1991,06,25,June,Summer,Saginaw,MI,"Saginaw, MI",7
1991-06-25,1991,06,25,June,Summer,Waterloo,Ontario,"Waterloo, Ontario",6
1991-06-26,1991,06,26,June,Summer,Kingston,NY,"Kingston, NY",5
1991-06-26,1991,06,26,June,Summer,Otsego,MI,"Otsego, MI",9
1991-06-27,1991,06,27,June,Summer,Streator,IL,"Streator, IL",9
1991-06-27,1991,06,27,June,Summer,West Chester,PA,"West Chester, PA",6
1991-06-28,1991,06,28,June,Summer,Malden,MA,"Malden, MA",8
1991-06-28,1991,06,28,June,Summer,Mishawaka,IN,"Mishawaka, IN",7
1991-06-28,1991,06,28,June,Summer,Platteville,WI,"Platteville, WI",7
1991-06-28,1991,06,28,June,Summer,Sacramento,CA,"Sacramento, CA",8
1991-06-28,1991,06,28,June,Summer,Wilmington,DE,"Wilmington, DE",6
1991-06-29,1991,06,29,June,Summer,Brantford,Ontario,"Brantford, Ontario",8
1991-06-29,1991,06,29,June,Summer,Bridgeport,CT,"Bridgeport, CT",6
1991-06-29,1991,06,29,June,Summer,Cedar Rapids,IA,"Cedar Rapids, IA",7
1991-06-29,1991,06,29,June,Summer,Charleston,IL,"Charleston, IL",6
1991-06-29,1991,06,29,June,Summer,Philadelphia,PA,"Philadelphia, PA",8
1991-06-29,1991,06,29,June,Summer,San Jose,CA,"San Jose, CA",8
1991-06-29,1991,06,29,June,Summer,Syracuse,NY,"Syracuse, NY",5
1991-06-30,1991,06,30,June,Summer,Bourbonnais,IL,"Bourbonnais, IL",4
